,state_names,district_names,total_treatment_mbd_alb,total_target_alb,total_target_mbd,lf_alb_total_procured,sth_mbd_total_procured,schisto_pzq_total_treatment,schisto_pzq_total_procured,lf_ivm_total_treatment,lf_ivm_total_procured,oncho_ivm_total_treatment,oncho_ivm_total_procured,state,population,lf_yld,oncho_yld,schisto_yld,WHO_region,Country,ISO2,Country_ID,ADMIN1_NAME,ADMIN1_ID,IU_Name,District_ID,IU_ID,Endemicity,MDA_start_APOC,LF_MDA_duration,start_year,end_year,Period,PopReq,PopTreat,Cov,MDA,EffMDA,MDA_n,EffMDA_n,MDA_left,Mapping_gap,Composite_IU_ID,alb_ratio,mbd_ratio,pzq_ratio,oncho_ivm_ratio,lf_ivm_ratio
138,Cross River,Obubra,46384,46384,0,185534,0,0.0,0.0,185534,519495.19999999995,59855.799332187475,167596.23813012493,Cross River,3866269.0,15295.573477131746,35736.809581599904,40051.73237722628,AFRO,Nigeria,NG,34,Cross Rivers,462,Obubra,1765,36517,Endemic,2011.0,6.0,2017,2017,Annual,181009,152196,84.08200697,1,1,1,1,0,0,ANGA0378336517,3.9999568816833393,0.0,0.0,2.8,2.8
139,Cross River,Obudu,43065,43065,0,0,0,52539.3,75363.75,0,0.0,47325.31539781248,265021.7662277499,Cross River,3866269.0,15295.573477131746,35736.809581599904,40051.73237722628,AFRO,Nigeria,NG,34,Cross Rivers,462,Obudu,1766,36518,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378336518,0.0,0.0,1.4344262295081966,5.6,0.0
140,Cross River,Odukpani,51763,-196699,248462,0,144936,0.0,0.0,0,0.0,93734.02457124999,524910.5375989999,Cross River,3866269.0,15295.573477131746,35736.809581599904,40051.73237722628,AFRO,Nigeria,NG,34,Cross Rivers,462,Odukpani,1767,36519,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378336519,-0.0,0.5833326625399458,0.0,5.6,0.0
141,Cross River,Ogoja,46238,46238,0,184951,0,56410.100000000006,80916.25,0,266848.97393437487,95303.20497656245,266848.97393437487,Cross River,3866269.0,15295.573477131746,35736.809581599904,40051.73237722628,AFRO,Nigeria,NG,34,Cross Rivers,462,Ogoja,1768,36520,Endemic,2010.0,7.0,2017,2017,Annual,180439,179368,99.40644761,1,1,1,1,0,0,ANGA0378336520,3.999978372766988,0.0,1.4344284090969524,2.8,inf
142,Delta,Aniocha North,28165,0,28165,112660,0,0.0,0.0,112660,315448.0,64693.14894406247,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Aniocha North,1772,36523,Endemic,2014.0,3.0,2017,2017,Annual,109912,98649,89.75271126,1,1,1,1,3,0,ANGA0378436523,0.0,0.0,0.0,0.0,2.8
143,Delta,Aniocha South,37819,0,37819,151277,0,0.0,0.0,151277,423575.6,63057.73976531248,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Aniocha South,1773,36524,Endemic,2014.0,3.0,2017,2017,Annual,147588,123216,83.48646231,1,1,1,1,3,0,ANGA0378436524,0.0,0.0,0.0,0.0,2.8
144,Delta,Bomadi,23305,-55932,79237,93221,32627,10766.91,0.0,93221,261018.8,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Bomadi,1774,36525,Endemic,,,2017,2017,Annual,90948,65585,72.11263579,1,1,1,1,4,0,ANGA0378436525,-1.6666845455195594,0.4117647058823529,0.0,0.0,2.8
145,Delta,Burutu,56395,-214303,270698,0,157908,26054.82,0.0,0,0.0,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Burutu,1775,36526,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436526,-0.0,0.5833364117946938,0.0,0.0,0.0
146,Delta,Ethiope East,54009,-129621,183630,216034,75612,24951.960000000003,0.0,216034,604895.2,102811.78178374995,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ethiope East,1776,36527,Endemic,,,2017,2017,Annual,210766,165061,78.31481358,1,1,1,1,4,0,ANGA0378436527,-1.6666589518673671,0.41176278385884657,0.0,0.0,2.8
147,Delta,Ethiope West,54762,-208094,262856,0,153332,0.0,0.0,0,0.0,219046.0,613328.7999999999,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ethiope West,1777,36528,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436528,-0.0,0.5833307970904221,0.0,2.8,0.0
148,Delta,Ika North East,49400,-118560,167960,197599,69160,0.0,0.0,197599,553277.2,66424.81060687498,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ika North East,1778,36529,Endemic,2014.0,3.0,2017,2017,Annual,192779,163188,84.65029905,1,1,1,1,3,0,ANGA0378436529,-1.6666582321187584,0.4117647058823529,0.0,0.0,2.8
149,Delta,Ika South,43734,0,43734,174937,0,0.0,0.0,174937,489823.6,64163.31875656247,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ika South,1779,36530,Endemic,2014.0,3.0,2017,2017,Annual,170669,139665,81.83384212,1,1,1,1,3,0,ANGA0378436530,0.0,0.0,0.0,0.0,2.8
150,Delta,Isoko North,38774,-93058,131832,155098,54284,17913.72,0.0,155098,434274.39999999997,73811.52647093748,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Isoko North,1780,36531,Endemic,,,2017,2017,Annual,151315,105216,69.53441496,1,1,1,1,4,0,ANGA0378436531,-1.6666809946484988,0.4117664906851144,0.0,0.0,2.8
151,Delta,Isoko South,61249,0,61249,244998,0,74724.3,107186.25,244998,685994.3999999999,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Isoko South,1781,36532,Endemic,,,2017,2017,Annual,239023,163150,68.25702966,1,1,1,1,4,0,ANGA0378436532,0.0,0.0,1.4344229387227447,0.0,2.8
152,Delta,Ndokwa East,27751,-66602,94353,111003,38851,33855.9,48563.75,111003,310808.39999999997,75476.95936031248,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ndokwa East,1782,36533,Endemic,2014.0,3.0,2017,2017,Annual,108295,88440,81.66582021,1,1,1,1,1,0,ANGA0378436533,-1.6666616618119576,0.41176221211832165,1.4344250189774899,0.0,2.8
153,Delta,Ndokwa West,40165,-152627,192792,0,112462,18556.23,0.0,0,0.0,160660.0,449848.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ndokwa West,1783,36534,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436534,-0.0,0.5833333333333334,0.0,2.8,0.0
154,Delta,Okpe,34975,-132905,167880,0,97930,0.0,0.0,0,0.0,139900.0,391720.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Okpe,1784,36535,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436535,-0.0,0.5833333333333334,0.0,2.8,0.0
155,Delta,Oshimili North,31017,0,31017,124069,0,14329.92,0.0,124069,347393.19999999995,61807.34052281248,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Oshimili North,1785,36536,Endemic,2014.0,3.0,2017,2017,Annual,121044,97980,80.94577179,1,1,1,1,3,0,ANGA0378436536,0.0,0.0,0.0,0.0,2.8
156,Delta,Oshimili South,40240,-56336,96576,0,56336,18590.88,0.0,0,0.0,160960.0,450688.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Oshimili South,1786,36537,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436537,-0.0,0.5833333333333334,0.0,2.8,0.0
157,Delta,Patani,18212,-43708,61920,72846,25496,22218.0,31870.0,72846,203968.8,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Patani,1787,36538,Endemic,,,2017,2017,Annual,71069,51530,72.50700024,1,1,1,1,4,0,ANGA0378436538,-1.6666514139288002,0.41175710594315246,1.4344225402826538,0.0,2.8
158,Delta,Sapele,46234,-175690,221924,0,129456,21360.24,0.0,0,0.0,184937.0,517823.6,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Sapele,1788,36539,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436539,-0.0,0.5833348353490384,0.0,2.8,0.0
159,Delta,Udu,38561,-92546,131107,154243,53985,0.0,0.0,154243,431880.39999999997,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Udu,1789,36540,Endemic,,,2017,2017,Annual,150482,123531,82.09021677,1,1,1,1,4,0,ANGA0378436540,-1.6666630648542347,0.41176291120992775,0.0,0.0,2.8
160,Delta,Ughelli North,86349,-328127,414476,0,241778,0.0,0.0,0,0.0,345397.0,967111.6,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ughelli North,1790,36541,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436541,-0.0,0.5833341375616441,0.0,2.8,0.0
161,Delta,Ughelli South,57447,-218299,275746,0,160852,0.0,0.0,0,0.0,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ughelli South,1791,36542,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436542,-0.0,0.5833339377543101,0.0,0.0,0.0
162,Delta,Ukwuani,32382,-77717,110099,129529,45335,0.0,0.0,129529,362681.19999999995,75924.66586874997,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Ukwuani,1792,36543,Endemic,2014.0,3.0,2017,2017,Annual,126369,110755,87.64412158,1,1,1,1,3,0,ANGA0378436543,-1.6666752447984354,0.4117657744393682,0.0,0.0,2.8
163,Delta,Uvwie,51502,-195706,247208,0,144204,0.0,0.0,0,0.0,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Uvwie,1793,36544,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378436544,-0.0,0.583330636548979,0.0,0.0,0.0
164,Delta,Warri South,81612,-195869,277481,326449,114257,37704.810000000005,0.0,326449,914057.2,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Warri South,1795,36546,Endemic,,,2017,2017,Annual,318488,266785,83.76610736,1,1,1,1,4,0,ANGA0378436546,-1.6666700703020896,0.4117651298647475,0.0,0.0,2.8
165,Delta,Warri South West,31385,-75323,106708,125538,43938,14499.54,0.0,125538,351506.39999999997,0.0,0.0,Delta,5663362.0,22405.15846119238,52347.75164006147,58668.30765768057,AFRO,Nigeria,NG,34,Delta,463,Warri South West,1796,36547,Endemic,,,2017,2017,Annual,122477,98310,80.26813198,1,1,1,1,4,0,ANGA0378436547,-1.6666622412808836,0.41175919331259137,0.0,0.0,2.8
166,Ebonyi,Abakaliki,40810,-57134,97944,326480,57134,49788.2,71417.5,0,0.0,0.0,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Abakaliki,1797,36548,Endemic,2014.0,1.0,2017,2017,Annual,159259,158743,99.67599947,1,1,1,1,3,0,ANGA0378536548,-5.714285714285714,0.5833333333333334,1.4344262295081969,0.0,0.0
167,Ebonyi,Afikpo South,42249,-59148,101397,0,59148,0.0,0.0,0,0.0,0.0,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Afikpo South,1799,36550,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378536550,-0.0,0.5833308677771532,0.0,0.0,0.0
168,Ebonyi,Ebonyi,34116,34116,0,136465,0,41621.9,59703.75,136465,382102.0,44579.02892593749,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ebonyi,1800,36551,Endemic,2015.0,2.0,2017,2017,Annual,133137,132819,99.76114829,1,1,1,1,2,0,ANGA0378536551,4.000029311759878,0.0,1.434431152830601,0.0,2.8
169,Ebonyi,Ezza North,39168,-94004,133172,156674,54836,47785.600000000006,68545.0,156674,438687.19999999995,45474.44194281248,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ezza North,1801,36552,Endemic,2014.0,3.0,2017,2017,Annual,152852,152318,99.65064245,1,1,1,1,2,0,ANGA0378536552,-1.6666737585634654,0.41176823956987957,1.4344279448201966,0.0,2.8
170,Ebonyi,Ikwo,57724,0,57724,230895,0,26668.29,0.0,230895,646506.0,99419.98553343747,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ikwo,1803,36554,Endemic,2014.0,3.0,2017,2017,Annual,225263,200163,88.85746883,1,1,1,1,2,0,ANGA0378536554,0.0,0.0,0.0,0.0,2.8
171,Ebonyi,Ishielu,40629,-154389,195018,162514,113760,49566.8,71100.0,0,163130.82930987488,58261.01046781246,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ishielu,1804,36555,Endemic,2014.0,3.0,2017,2017,Annual,158551,141107,88.99786189,1,1,1,1,2,0,ANGA0378536555,-1.0526268063139212,0.5833307694674338,1.4344278831798702,0.0,inf
172,Ebonyi,Ivo,32525,-45534,78059,0,45534,39679.8,56917.5,0,0.0,130098.0,364274.39999999997,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ivo,1805,36556,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378536556,-0.0,0.5833279954905904,1.434420032359034,2.8,0.0
173,Ebonyi,Izzi,62960,62960,0,251840,0,29087.52,0.0,0,275624.0214997499,98437.15053562498,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Izzi,1806,36557,Endemic,2014.0,3.0,2017,2017,Annual,245698,244716,99.60032235,1,1,1,1,2,0,ANGA0378536557,4.0,0.0,0.0,0.0,inf
174,Ebonyi,Ohaozara,39977,0,39977,159908,0,18469.440000000002,0.0,159908,447742.4,39123.544095312485,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ohaozara,1807,36558,Endemic,2014.0,3.0,2017,2017,Annual,156008,155718,99.81411209999999,1,1,1,1,2,0,ANGA0378536558,0.0,0.0,0.0,0.0,2.8000000000000003
175,Ebonyi,Ohaukwu,52810,-200678,253488,211241,147868,64428.4,92417.5,0,295184.2923618749,105422.96155781246,0.0,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Ohaukwu,1808,36559,Endemic,2014.0,1.0,2017,2017,Annual,206089,205879,99.89810228,1,1,1,1,3,0,ANGA0378536559,-1.0526365620546347,0.5833333333333334,1.4344217767320002,0.0,inf
176,Ebonyi,Onicha,63701,-89182,152883,0,89182,29430.06,0.0,0,0.0,254806.0,713456.7999999999,Ebonyi,2880383.0,11395.252068281117,26624.03955676066,29838.67109606501,AFRO,Nigeria,NG,34,Ebonyi,464,Onicha,1809,36560,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378536560,-0.0,0.5833349685707371,0.0,2.8,0.0
177,Edo,Akoko-Edo,70502,-169204,239706,282007,98702,86012.0,123377.5,282007,789619.5999999999,109613.03529062495,306916.4988137498,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Akoko-Edo,1810,36561,Endemic,2014.0,3.0,2017,2017,Annual,268418,269244,100.30772900000001,1,1,1,1,3,0,ANGA0378636561,-1.6666686366752559,0.4117627426931324,1.4344219411244943,2.8,2.7999999999999994
178,Edo,Egor,91425,-127995,219420,0,127995,0.0,0.0,0,0.0,0.0,0.0,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Egor,1811,36562,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636562,-0.0,0.5833333333333334,0.0,0.0,0.0
179,Edo,Esan Central,28326,-39656,67982,0,39656,34557.6,49570.0,0,0.0,113304.0,317251.19999999995,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Esan Central,1812,36563,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636563,-0.0,0.5833308817039805,1.4344167419033729,2.7999999999999994,0.0
180,Edo,Esan North East,32101,0,32101,128406,0,0.0,0.0,128406,359536.80000000005,57999.32943545073,0.0,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Esan North East,1813,36564,Endemic,2014.0,3.0,2017,2017,Annual,122218,121986,99.81017526,1,1,1,1,3,0,ANGA0378636564,0.0,0.0,0.0,0.0,2.8000000000000003
181,Edo,Esan South East,45113,0,45113,180453,0,20842.47,0.0,180453,505268.39999999997,91905.22737406247,0.0,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Esan South East,1814,36565,Endemic,2014.0,3.0,2017,2017,Annual,171757,157385,91.63236433,1,1,1,1,3,0,ANGA0378636565,0.0,0.0,0.0,0.0,2.8
182,Edo,Esan West,33849,-47388,81237,0,47388,15638.04,0.0,0,0.0,135395.0,379106.0,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Esan West,1815,36566,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636566,-0.0,0.5833302559178699,0.0,2.8,0.0
183,Edo,Etsako Central,25439,-61053,86492,101754,35614,31035.0,44517.5,101754,284911.19999999995,67795.30469187498,0.0,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Etsako Central,1816,36567,Endemic,2015.0,1.0,2017,2017,Annual,96851,90559,93.50342278,1,1,1,1,4,0,ANGA0378636567,-1.6666502874551619,0.4117606252601397,1.434428870629934,0.0,2.7999999999999994
184,Edo,Etsako East,39270,-54978,94248,0,54978,47909.2,68722.5,0,0.0,157079.0,439821.19999999995,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Etsako East,1817,36568,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636568,-0.0,0.5833333333333334,1.4344322176116489,2.8,0.0
185,Edo,Etsako West,53152,-127565,180717,212609,74413,24556.29,0.0,212609,595305.2,81095.80849874998,0.0,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Etsako West,1818,36569,Endemic,2014.0,3.0,2017,2017,Annual,202365,196551,97.12697354,1,1,1,1,3,0,ANGA0378636569,-1.6666718927605535,0.41176535688396776,0.0,0.0,2.8
186,Edo,Ikpoba-Okha,99819,-139747,239566,0,139747,0.0,0.0,0,0.0,399277.0,1117975.5999999999,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Ikpoba-Okha,1820,36571,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636571,-0.0,0.5833340290358399,0.0,2.8,0.0
187,Edo,Oredo,100778,-141089,241867,0,141089,46559.37,0.0,0,0.0,0.0,0.0,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Oredo,1821,36572,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636572,-0.0,0.5833329887913605,0.0,0.0,0.0
188,Edo,Orhionmwon,49147,-186759,235906,0,137612,0.0,0.0,0,0.0,196588.0,550446.3999999999,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Orhionmwon,1822,36573,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636573,-0.0,0.5833340398294236,0.0,2.7999999999999994,0.0
189,Edo,Ovia North East,41382,-157252,198634,0,115870,0.0,0.0,0,0.0,165528.0,926956.7999999999,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Ovia North East,1823,36574,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636574,-0.0,0.5833341723974748,0.0,5.6,0.0
190,Edo,Ovia South West,36408,-87379,123787,145631,50971,16820.43,0.0,145631,407766.8,75161.60449894123,0.0,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Ovia South West,1824,36575,Endemic,2014.0,3.0,2017,2017,Annual,138614,133774,96.50828921,1,1,1,1,2,0,ANGA0378636575,-1.6666590370684031,0.41176375548320904,0.0,0.0,2.8
191,Edo,Owan East,41526,-99663,141189,166105,58137,19185.21,0.0,166105,465094.0,73743.53159687496,206481.8884712499,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Owan East,1825,36576,Endemic,2014.0,3.0,2017,2017,Annual,158101,147872,93.5300852,1,1,1,1,3,0,ANGA0378636576,-1.6666666666666667,0.4117672056604976,0.0,2.8,2.8
192,Edo,Owan West,26195,-36673,62868,0,36673,12102.09,0.0,0,0.0,104781.0,586773.6,Edo,4235595.0,16756.685719972364,39150.57435987425,43877.680885193906,AFRO,Nigeria,NG,34,Edo,465,Owan West,1826,36577,Non-endemic,,,2017,2017,Annual,0,0,0.0,999,999,999,999,999,0,ANGA0378636577,-0.0,0.5833333333333334,0.0,5.6,0.0
193,Ekiti,Ado Ekiti,83009,0,83009,332036,0,101271.1,145266.25,332036,929700.7999999999,97158.49368312497,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Ado Ekiti,1828,36579,Endemic,2011.0,6.0,2017,2017,Annual,323949,312181,96.36732943,1,1,1,1,3,0,ANGA0378736579,0.0,0.0,1.4344294670443987,0.0,2.8
194,Ekiti,Efon,23384,0,23384,93537,0,10803.54,0.0,93537,261903.59999999998,47200.805303749985,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Efon,1829,36581,Endemic,2008.0,9.0,2017,2017,Annual,91259,89116,97.65173846,1,1,1,1,3,0,ANGA0378736581,0.0,0.0,0.0,0.0,2.8
195,Ekiti,Ekiti East,37105,0,37105,148422,0,17142.84,0.0,148422,415581.6,104742.12976687496,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Ekiti East,1830,36582,Endemic,2011.0,6.0,2017,2017,Annual,144808,152488,105.30357439999999,1,1,1,1,0,0,ANGA0378736582,0.0,0.0,0.0,0.0,2.8
196,Ekiti,Ekiti South West,44454,0,44454,177817,0,54234.2,77795.0,177817,497887.6,55285.13091468748,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Ekiti South West,1831,36583,Endemic,2009.0,8.0,2017,2017,Annual,173486,166699,96.08786876,1,1,1,1,3,0,ANGA0378736583,0.0,0.0,1.434426985186469,0.0,2.8
197,Ekiti,Ekiti West,48251,-67551,115802,193003,67551,58865.9,84438.75,0,129373.22874349997,46204.724551249994,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Ekiti West,1832,36584,Endemic,2009.0,8.0,2017,2017,Annual,188828,188901,100.0386595,1,1,1,1,3,0,ANGA0378736584,-2.8571449719471214,0.5833318940950933,1.4344255332883724,0.0,inf
198,Ekiti,Emure,25252,0,25252,101006,0,11666.16,0.0,101006,282816.8,72706.83052999998,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Emure,1833,36585,Endemic,2011.0,6.0,2017,2017,Annual,98548,98627,100.080164,1,1,1,1,1,0,ANGA0378736585,0.0,0.0,0.0,0.0,2.8
199,Ekiti,Ido-Osi,42796,0,42796,171186,0,19771.95,0.0,171186,479320.79999999993,71001.66037656247,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Ido-Osi,1835,36586,Endemic,2009.0,8.0,2017,2017,Annual,167017,156505,93.70602993,1,1,1,1,4,0,ANGA0378736586,0.0,0.0,0.0,0.0,2.7999999999999994
200,Ekiti,Ijero,59551,0,59551,238203,0,27512.43,0.0,238203,666968.3999999999,94342.44623656246,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Ijero,1836,36587,Endemic,2009.0,8.0,2017,2017,Annual,263892,241199,91.40064875,1,1,1,1,3,0,ANGA0378736587,0.0,0.0,0.0,0.0,2.8
201,Ekiti,Ikere,39634,0,39634,158535,0,18310.71,0.0,158535,443898.0,37607.34670874999,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Ikere,1837,36588,Endemic,2011.0,6.0,2017,2017,Annual,154674,132412,85.60714794,1,1,1,1,3,0,ANGA0378736588,0.0,0.0,0.0,0.0,2.8
202,Ekiti,Ikole,45304,0,45304,181215,0,20930.25,0.0,181215,507402.0,111326.15289687498,0.0,Ekiti,3270798.0,12939.795740507336,30232.734790537805,33883.08629222823,AFRO,Nigeria,NG,34,Ekiti,466,Ikole,1838,36589,Endemic,2011.0,6.0,2017,2017,Annual,176803,180359,102.0112781,1,1,1,1,3,0,ANGA0378736589,0.0,0.0,0.0,0.0,2.8
