"WHO_region","Country","ISO2","Country_ID","ADMIN1_NAME","ADMIN1_ID","IU_Name","District_ID","IU_ID","Endemicity","start_year","end_year","Period","TargetPop","Rnd","PopReq","PopTreat","Cov","MDA","EffMDA","MDA_n","EffMDA_n","MappingGap","TtoNeeds","Composite_IU_ID"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Calabar South",1761,36512,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378336512"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Calabar South",1761,36512,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378336512"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Calabar Municipal",1760,36513,"Non-endemic",2017,2017,"Annual","Adults",0,0,0,0,999,999,999,999,0,0,"ANGA0378336513"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Calabar Municipal",1760,36513,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378336513"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Calabar Municipal",1760,36513,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378336513"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Etung",1762,36514,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336514"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Etung",1762,36514,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378336514"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Etung",1762,36514,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378336514"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ikom",1763,36515,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336515"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ikom",1763,36515,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378336515"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ikom",1763,36515,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378336515"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obanliku",1764,36516,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336516"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obanliku",1764,36516,"Moderate endemicity",2017,2017,"Annual","SAC",1,40531,38937,96.0672078162394,1,1,1,1,0,1,"ANGA0378336516"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obanliku",1764,36516,"Moderate endemicity",2017,2017,"Annual","Total",1,40531,38937,96.0672078162394,1,1,1,1,0,1,"ANGA0378336516"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obubra",1765,36517,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336517"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obubra",1765,36517,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378336517"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obubra",1765,36517,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378336517"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obudu",1766,36518,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336518"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obudu",1766,36518,"Moderate endemicity",2017,2017,"Annual","SAC",1,58820,52173,88.6994219653179,1,1,1,1,0,1,"ANGA0378336518"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Obudu",1766,36518,"Moderate endemicity",2017,2017,"Annual","Total",1,58820,52173,88.6994219653179,1,1,1,1,0,1,"ANGA0378336518"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Odukpani",1767,36519,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336519"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Odukpani",1767,36519,"Low endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378336519"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Odukpani",1767,36519,"Low endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378336519"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ogoja",1768,36520,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336520"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ogoja",1768,36520,"Moderate endemicity",2017,2017,"Annual","SAC",1,63154,46569,73.7387972258289,1,0,1,0,0,1,"ANGA0378336520"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ogoja",1768,36520,"Moderate endemicity",2017,2017,"Annual","Total",1,63154,46569,73.7387972258289,1,0,1,0,0,1,"ANGA0378336520"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ugep North Yakurr",1769,36521,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336521"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ugep North Yakurr",1769,36521,"Moderate endemicity",2017,2017,"Annual","SAC",1,72173,55134,76.3914483255511,1,1,1,1,0,1,"ANGA0378336521"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Ugep North Yakurr",1769,36521,"Moderate endemicity",2017,2017,"Annual","Total",1,72173,55134,76.3914483255511,1,1,1,1,0,1,"ANGA0378336521"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Yalla",1771,36522,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378336522"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Yalla",1771,36522,"Moderate endemicity",2017,2017,"Annual","SAC",1,77460,69194,89.3286857733024,1,1,1,1,0,1,"ANGA0378336522"
"AFRO","Nigeria","NG",34,"Cross Rivers",462,"Yalla",1771,36522,"Moderate endemicity",2017,2017,"Annual","Total",1,77460,69194,89.3286857733024,1,1,1,1,0,1,"ANGA0378336522"
"AFRO","Nigeria","NG",34,"Delta",463,"Aniocha North",1772,36523,"Non-endemic",2017,2017,"Annual","Adults",1,0,0,0,999,999,999,999,0,0,"ANGA0378436523"
"AFRO","Nigeria","NG",34,"Delta",463,"Aniocha North",1772,36523,"Non-endemic",2017,2017,"Annual","SAC",1,38469,34007,88.4010501962619,999,999,999,999,0,0,"ANGA0378436523"
"AFRO","Nigeria","NG",34,"Delta",463,"Aniocha North",1772,36523,"Non-endemic",2017,2017,"Annual","Total",1,38469,34007,88.4010501962619,999,999,999,999,0,0,"ANGA0378436523"
"AFRO","Nigeria","NG",34,"Delta",463,"Aniocha South",1773,36524,"Non-endemic",2017,2017,"Annual","Adults",0,0,0,0,999,999,999,999,0,0,"ANGA0378436524"
"AFRO","Nigeria","NG",34,"Delta",463,"Aniocha South",1773,36524,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378436524"
"AFRO","Nigeria","NG",34,"Delta",463,"Aniocha South",1773,36524,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378436524"
"AFRO","Nigeria","NG",34,"Delta",463,"Bomadi",1774,36525,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378436525"
"AFRO","Nigeria","NG",34,"Delta",463,"Bomadi",1774,36525,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378436525"
"AFRO","Nigeria","NG",34,"Delta",463,"Bomadi",1774,36525,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378436525"
"AFRO","Nigeria","NG",34,"Delta",463,"Burutu",1775,36526,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378436526"
"AFRO","Nigeria","NG",34,"Delta",463,"Burutu",1775,36526,"Low endemicity",2017,2017,"Annual","SAC",1,77028,61024,79.2231396375344,1,1,1,1,0,1,"ANGA0378436526"
"AFRO","Nigeria","NG",34,"Delta",463,"Burutu",1775,36526,"Low endemicity",2017,2017,"Annual","Total",1,77028,61024,79.2231396375344,1,1,1,1,0,1,"ANGA0378436526"
"AFRO","Nigeria","NG",34,"Delta",463,"Ethiope East",1776,36527,"Low endemicity",2017,2017,"Annual","Adults",1,136998,1951,1.42410838114425,1,0,1,0,0,1,"ANGA0378436527"
"AFRO","Nigeria","NG",34,"Delta",463,"Ethiope East",1776,36527,"Low endemicity",2017,2017,"Annual","SAC",1,73768,60653,82.2212883635181,1,1,1,1,0,1,"ANGA0378436527"
"AFRO","Nigeria","NG",34,"Delta",463,"Ethiope East",1776,36527,"Low endemicity",2017,2017,"Annual","Total",1,73768,62604,84.8660665871381,1,1,1,1,0,1,"ANGA0378436527"
"AFRO","Nigeria","NG",34,"Delta",463,"Ethiope West",1777,36528,"Non-endemic",2017,2017,"Annual","Adults",0,0,0,0,999,999,999,999,0,0,"ANGA0378436528"
"AFRO","Nigeria","NG",34,"Delta",463,"Ethiope West",1777,36528,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378436528"
"AFRO","Nigeria","NG",34,"Delta",463,"Ethiope West",1777,36528,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378436528"
"AFRO","Nigeria","NG",34,"Delta",463,"Ika North East",1778,36529,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378436529"
"AFRO","Nigeria","NG",34,"Delta",463,"Ika North East",1778,36529,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378436529"
"AFRO","Nigeria","NG",34,"Delta",463,"Ika North East",1778,36529,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378436529"
"AFRO","Nigeria","NG",34,"Delta",463,"Ika South",1779,36530,"Non-endemic",2017,2017,"Annual","Adults",1,0,0,0,999,999,999,999,0,0,"ANGA0378436530"
"AFRO","Nigeria","NG",34,"Delta",463,"Ika South",1779,36530,"Non-endemic",2017,2017,"Annual","SAC",1,59734,34521,57.7912076874142,999,999,999,999,0,0,"ANGA0378436530"
"AFRO","Nigeria","NG",34,"Delta",463,"Ika South",1779,36530,"Non-endemic",2017,2017,"Annual","Total",1,59734,34521,57.7912076874142,999,999,999,999,0,0,"ANGA0378436530"
"AFRO","Nigeria","NG",34,"Delta",463,"Isoko North",1780,36531,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378436531"
"AFRO","Nigeria","NG",34,"Delta",463,"Isoko North",1780,36531,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378436531"
"AFRO","Nigeria","NG",34,"Delta",463,"Isoko North",1780,36531,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378436531"
"AFRO","Nigeria","NG",34,"Delta",463,"Isoko South",1781,36532,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378436532"
"AFRO","Nigeria","NG",34,"Delta",463,"Isoko South",1781,36532,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378436532"
"AFRO","Nigeria","NG",34,"Delta",463,"Isoko South",1781,36532,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378436532"
"AFRO","Nigeria","NG",34,"Delta",463,"Ndokwa East",1782,36533,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378436533"
"AFRO","Nigeria","NG",34,"Delta",463,"Ndokwa East",1782,36533,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378436533"
"AFRO","Nigeria","NG",34,"Delta",463,"Ndokwa East",1782,36533,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378436533"
"AFRO","Nigeria","NG",34,"Delta",463,"Ndokwa West",1783,36534,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378436534"
"AFRO","Nigeria","NG",34,"Delta",463,"Ndokwa West",1783,36534,"Low endemicity",2017,2017,"Annual","SAC",1,54860,38323,69.8559970834852,1,0,1,0,0,1,"ANGA0378436534"
"AFRO","Nigeria","NG",34,"Delta",463,"Ndokwa West",1783,36534,"Low endemicity",2017,2017,"Annual","Total",1,54860,38323,69.8559970834852,1,0,1,0,0,1,"ANGA0378436534"
"AFRO","Nigeria","NG",34,"Delta",463,"Okpe",1784,36535,"Non-endemic",2017,2017,"Annual","Adults",0,0,0,0,999,999,999,999,0,0,"ANGA0378436535"
"AFRO","Nigeria","NG",34,"Delta",463,"Okpe",1784,36535,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378436535"
"AFRO","Nigeria","NG",34,"Delta",463,"Okpe",1784,36535,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378436535"
"AFRO","Nigeria","NG",34,"Delta",463,"Oshimili North",1785,36536,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378436536"
"AFRO","Nigeria","NG",34,"Delta",463,"Oshimili North",1785,36536,"Low endemicity",2017,2017,"Annual","SAC",1,42365,20845,49.2033518234392,1,0,1,0,0,1,"ANGA0378436536"
"AFRO","Nigeria","NG",34,"Delta",463,"Oshimili North",1785,36536,"Low endemicity",2017,2017,"Annual","Total",1,42365,20845,49.2033518234392,1,0,1,0,0,1,"ANGA0378436536"
"AFRO","Nigeria","NG",34,"Delta",463,"Oshimili South",1786,36537,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378436537"
"AFRO","Nigeria","NG",34,"Delta",463,"Oshimili South",1786,36537,"Low endemicity",2017,2017,"Annual","SAC",1,54962,43259,78.707106728285,1,1,1,1,0,1,"ANGA0378436537"
"AFRO","Nigeria","NG",34,"Delta",463,"Oshimili South",1786,36537,"Low endemicity",2017,2017,"Annual","Total",1,54962,43259,78.707106728285,1,1,1,1,0,1,"ANGA0378436537"
"AFRO","Nigeria","NG",34,"Delta",463,"Patani",1787,36538,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378436538"
"AFRO","Nigeria","NG",34,"Delta",463,"Patani",1787,36538,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378436538"
"AFRO","Nigeria","NG",34,"Delta",463,"Patani",1787,36538,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378436538"
"AFRO","Nigeria","NG",34,"Delta",463,"Sapele",1788,36539,"Low endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378436539"
"AFRO","Nigeria","NG",34,"Delta",463,"Sapele",1788,36539,"Low endemicity",2017,2017,"Annual","SAC",1,63149,50775,80.4050737145481,1,1,1,1,0,1,"ANGA0378436539"
"AFRO","Nigeria","NG",34,"Delta",463,"Sapele",1788,36539,"Low endemicity",2017,2017,"Annual","Total",1,63149,50775,80.4050737145481,1,1,1,1,0,1,"ANGA0378436539"
"AFRO","Nigeria","NG",34,"Delta",463,"Udu",1789,36540,"Non-endemic",2017,2017,"Annual","Adults",0,0,0,0,999,999,999,999,0,0,"ANGA0378436540"
"AFRO","Nigeria","NG",34,"Delta",463,"Udu",1789,36540,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378436540"
"AFRO","Nigeria","NG",34,"Delta",463,"Udu",1789,36540,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378436540"
"AFRO","Nigeria","NG",34,"Delta",463,"Ughelli North",1790,36541,"Non-endemic",2017,2017,"Annual","Adults",0,0,0,0,999,999,999,999,0,0,"ANGA0378436541"
"AFRO","Nigeria","NG",34,"Delta",463,"Ughelli North",1790,36541,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378436541"
"AFRO","Nigeria","NG",34,"Delta",463,"Ughelli North",1790,36541,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378436541"
"AFRO","Nigeria","NG",34,"Delta",463,"Ughelli South",1791,36542,"Non-endemic",2017,2017,"Annual","Adults",1,0,0,0,999,999,999,999,0,0,"ANGA0378436542"
"AFRO","Nigeria","NG",34,"Delta",463,"Ughelli South",1791,36542,"Non-endemic",2017,2017,"Annual","SAC",1,78464,30031,38.2736031810767,999,999,999,999,0,0,"ANGA0378436542"
"AFRO","Nigeria","NG",34,"Delta",463,"Ughelli South",1791,36542,"Non-endemic",2017,2017,"Annual","Total",1,78464,30031,38.2736031810767,999,999,999,999,0,0,"ANGA0378436542"
"AFRO","Nigeria","NG",34,"Delta",463,"Ukwuani",1792,36543,"Non-endemic",2017,2017,"Annual","Adults",1,0,0,0,999,999,999,999,0,0,"ANGA0378436543"
"AFRO","Nigeria","NG",34,"Delta",463,"Ukwuani",1792,36543,"Non-endemic",2017,2017,"Annual","SAC",1,44229,38738,87.5850686201361,999,999,999,999,0,0,"ANGA0378436543"
"AFRO","Nigeria","NG",34,"Delta",463,"Ukwuani",1792,36543,"Non-endemic",2017,2017,"Annual","Total",1,44229,38738,87.5850686201361,999,999,999,999,0,0,"ANGA0378436543"
"AFRO","Nigeria","NG",34,"Delta",463,"Uvwie",1793,36544,"Non-endemic",2017,2017,"Annual","Adults",0,0,0,0,999,999,999,999,0,0,"ANGA0378436544"
"AFRO","Nigeria","NG",34,"Delta",463,"Uvwie",1793,36544,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378436544"
"AFRO","Nigeria","NG",34,"Delta",463,"Uvwie",1793,36544,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378436544"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri North",1794,36545,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378436545"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri North",1794,36545,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378436545"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri North",1794,36545,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378436545"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South",1795,36546,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378436546"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South",1795,36546,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378436546"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South",1795,36546,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378436546"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South West",1796,36547,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378436547"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South West",1796,36547,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378436547"
"AFRO","Nigeria","NG",34,"Delta",463,"Warri South West",1796,36547,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378436547"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Abakaliki",1797,36548,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536548"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Abakaliki",1797,36548,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378536548"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Abakaliki",1797,36548,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378536548"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo North",1798,36549,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378536549"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo North",1798,36549,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378536549"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo North",1798,36549,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378536549"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo South",1799,36550,"Non-endemic",2017,2017,"Annual","Adults",0,0,0,0,999,999,999,999,0,0,"ANGA0378536550"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo South",1799,36550,"Non-endemic",2017,2017,"Annual","SAC",0,0,0,0,999,999,999,999,0,0,"ANGA0378536550"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Afikpo South",1799,36550,"Non-endemic",2017,2017,"Annual","Total",0,0,0,0,999,999,999,999,0,0,"ANGA0378536550"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ebonyi",1800,36551,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536551"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ebonyi",1800,36551,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378536551"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ebonyi",1800,36551,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378536551"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza North",1801,36552,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536552"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza North",1801,36552,"Moderate endemicity",2017,2017,"Annual","SAC",1,53498,53311,99.6504542225878,1,1,1,1,0,1,"ANGA0378536552"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza North",1801,36552,"Moderate endemicity",2017,2017,"Annual","Total",1,53498,53311,99.6504542225878,1,1,1,1,0,1,"ANGA0378536552"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza South",1802,36553,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536553"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza South",1802,36553,"Moderate endemicity",2017,2017,"Annual","SAC",1,48938,48731,99.5770158159304,1,1,1,1,0,1,"ANGA0378536553"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ezza South",1802,36553,"Moderate endemicity",2017,2017,"Annual","Total",1,48938,48731,99.5770158159304,1,1,1,1,0,1,"ANGA0378536553"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ikwo",1803,36554,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378536554"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ikwo",1803,36554,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378536554"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ikwo",1803,36554,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378536554"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ishielu",1804,36555,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536555"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ishielu",1804,36555,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378536555"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ishielu",1804,36555,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378536555"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ivo",1805,36556,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536556"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ivo",1805,36556,"Moderate endemicity",2017,2017,"Annual","SAC",1,44424,43753,98.4895551953899,1,1,1,1,0,1,"ANGA0378536556"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ivo",1805,36556,"Moderate endemicity",2017,2017,"Annual","Total",1,44424,43753,98.4895551953899,1,1,1,1,0,1,"ANGA0378536556"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Izzi",1806,36557,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536557"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Izzi",1806,36557,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378536557"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Izzi",1806,36557,"Moderate endemicity",2017,2017,"Annual","Total",1,0,0,0,0,0,0,0,0,1,"ANGA0378536557"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ohaozara",1807,36558,"Low endemicity",2017,2017,"Annual","Adults",0,0,0,0,0,0,0,0,0,1,"ANGA0378536558"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ohaozara",1807,36558,"Low endemicity",2017,2017,"Annual","SAC",0,0,0,0,0,0,0,0,0,1,"ANGA0378536558"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ohaozara",1807,36558,"Low endemicity",2017,2017,"Annual","Total",0,0,0,0,0,0,0,0,0,1,"ANGA0378536558"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ohaukwu",1808,36559,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536559"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ohaukwu",1808,36559,"Moderate endemicity",2017,2017,"Annual","SAC",1,72131,71423,99.0184525377438,1,1,1,1,0,1,"ANGA0378536559"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Ohaukwu",1808,36559,"Moderate endemicity",2017,2017,"Annual","Total",1,72131,71423,99.0184525377438,1,1,1,1,0,1,"ANGA0378536559"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Onicha",1809,36560,"Moderate endemicity",2017,2017,"Annual","Adults",1,0,0,0,0,0,0,0,0,1,"ANGA0378536560"
"AFRO","Nigeria","NG",34,"Ebonyi",464,"Onicha",1809,36560,"Moderate endemicity",2017,2017,"Annual","SAC",1,0,0,0,0,0,0,0,0,1,"ANGA0378536560"
